document_id,external_id,name,file_path
762808,2-s2.0-105019055710,Site Selection Framework for Resilient Power Supply of Telecommunication Base Stations,
55461529,2-s2.0-105002493901,"Ceramic ultrafiltration membrane as pretreatment for drinking water nanofiltration treatment: Performance, cleaning, and costs based on an engineering case",
5115242643,2-s2.0-84881573042,A joint energy-saving mechanism for M2M communications in LTE-based system,
28244844,2-s2.0-78651418567,Experimental analysis on failure mechanism of 500 kV transmission tower under ice loading,
9024411,2-s2.0-85150466969,The integration of indigenous knowledge in school: a systematic review,
5998884,2-s2.0-85096912086,"Design, flight dynamics and control of robotic boomerang",
4367907608,2-s2.0-85149873419,Real-Time Observability-Aware Inertia Parameter Estimation for Quadrotors,
3388732,2-s2.0-105034054653,Impact of Chinese foreign direct investment on environmental stress in Pakistan: mediating role of technological innovation,
2126,2-s2.0-85072425902,Certification-compliance demonstration by flight or simulation?,
36658288,2-s2.0-85146652213,Characterization of the Operation of a BESS with a Photovoltaic System as a Regular Source for the Auxiliary Systems of a High-Voltage Substation in Brazil,
112855,2-s2.0-0036907372,Dynamic objects intelligent control construction on the represented models basis in the reflecting environment,
5855,2-s2.0-79960163579,Impact of active power curtailment on overvoltage prevention and energy production of PV inverters connected to low voltage residential feeders,
1785,2-s2.0-33750546711,A comparison of two methods of ventilation for open-chest surgery,
19045,2-s2.0-85059374419,The FvPHR1 transcription factor control phosphate homeostasis by transcriptionally regulating miR399a in woodland strawberry,
854086,2-s2.0-105007550816,Intelligent Traffic Management using Machine Learning,
25068,2-s2.0-85122492286,Lane-changing trajectory tracking method by integrated modified feasibility test model,
53095,2-s2.0-77950766332,Analysis of factors influencing the development of environmental norms and anti-ecological behavior,
866104105,2-s2.0-85081916670,Disinfection for decentralized wastewater reuse in rural areas through wetlands and solar driven onsite chlorination,
489369,2-s2.0-0024054653,Technical advances in metal forming,
415054653,2-s2.0-85177839044,Life Cycle Carbon Emissions of Energy Sources.,
7007,2-s2.0-85099749002,An Experimental Investigation on the Fire Resistance of the Integrated Envelope-Fire Protection Material for Steel Buildings,
7607209,2-s2.0-85139287843,Taiwan,
967562778,2-s2.0-84861731035,Carbon monoxide sensing mechanism of highly oriented TiO 2 from first principles,
488006090,2-s2.0-85058819025,Novel protein science enabled by total chemical synthesis,
1997167586,2-s2.0-0029222374,On the chemical vapor deposition of Si/B/C-Based coatings in various conditions of supersaturation,
66804,2-s2.0-85204773088,Quantifying Colombian blue carbon sinks from coastal mangroves,
189172230,2-s2.0-85062216419,Kinetics Study on the Capsaicin Extraction by Ion Exchange Resin,
3138918609,2-s2.0-0034586994,Molecular nanotechnology in aerospace: 1999,
9710748,2-s2.0-0032475161,Construction of structural design guidelines for vacuum vessels and other components,
753209726,2-s2.0-85117385155,Dry fermented sausages with total replacement of fat by extra virgin olive oil emulsion and indigenous lactic acid bacteria,
1533271,2-s2.0-52449142842,"Optimal{cyrillic small soft sign}nyi{cyrillic, short} polyarizatsionnyi{cyrillic, short} formalizm i partsial{cyrillic small soft sign}nyye volny",
6850,2-s2.0-84874330301,Experimental study of the precracking,
444754910,2-s2.0-84869480588,Distributed power control in quasi-synchronous multi-carrier CDMA systems,
4578421136,2-s2.0-34547650889,A new approach for an artificial evolving system,
859904,2-s2.0-85214437300,Analysis of Increasing Current Carrying Capacity Through the Application of an Air Cooling System in Underground Pipeline Section,
6095568,2-s2.0-84859305049,Coping with changes in a sector in crisis: The case of small Spanish wineries,
4146131901,2-s2.0-85100005109,Maintaining active safety performance through appropriate vehicle bumper refinishing: Case study for Korean minor damage repair standards,
3663523,2-s2.0-0027428932,Inhibitory effect of CO on internal anal sphincter: Heme oxygenase inhibitor inhibits NANC relaxation,
651254704,2-s2.0-85165749784,Deep Sub-criticality Determination Using the Source Jerk Integral Method in the SALMON program,
756803440,2-s2.0-105009329243,Influence of particle shape on antibacterial efficacy and bioactivity of Ag-containing bioglass/chitosan coatings on Ti,
108368114,2-s2.0-0025501080,Natural tracer test simulation by stochastic particle tracking method,
7413619,2-s2.0-85033682758,"Design, fabrication and numerical analysis of compact thermal management system integrated with composite phase change material and thermal bridge",
4888230,2-s2.0-85139955250,Seepage Characteristics Analysis on Earth Dams Considering Polymer Cutoff Wall with Construction Defects,
1375077603,2-s2.0-85179841495,Comparing Engineering Students Perceptions of Online and Traditional Face-to-Face Environments During a Problem and Project Based Learning (PBL) Module,
99113,2-s2.0-85057853423,Advanced satellite radar interferometry for deformation monitoring and infrastructure control in open-cast mines and oil/gas fields,
6648,2-s2.0-84873138117,The application research on remote monitoring and controlling system in irrigation pumping station,
446943,2-s2.0-0033102548,Public participation in EIA in Hungary: Analysis through three case studies,
7682,2-s2.0-85044477370,Kinetics of CO2 capture by carbon dioxide binding organic liquids,
4053505,2-s2.0-55049134379,Production planning with flexible customization using a branch-price-cut method,
3473750,2-s2.0-21444457742,Three-dimensional scapulothoracic motion during active and passive arm elevation,
2261831,2-s2.0-29344433052,Chemical weed control - A best alternate method for cotton in tungabhadra command area,
1823268230,2-s2.0-27744457535,Methods of improvement in technology for sinter production,
9173664,2-s2.0-85086851861,"Testosterone, sex steroids, and aging in neurodegenerative disease after acquired brain injury: a commentary",
76725942,2-s2.0-84887263841,Comparative analysis of fuel cell and photovoltaic panels as electrical sources for RO desalination domestic scale systems,
543934740,2-s2.0-85203315791,"Globalization’s effects on South Asia’s carbon emissions, 1996–2019: a multidimensional panel data perspective via FGLS",
9001725,2-s2.0-85188160521,"Management of park areas, sport fields, and school yards, including golf courses and public right of ways",
2126842917,2-s2.0-67649381845,Heat exchanges and thermoregulation in the neonate,
859023021,2-s2.0-85048608189,An estimation of factors influencing the return of stock-bond investment portfolios in Nigeria.,
4423957900,2-s2.0-0032055688,Influence of sporulation a(w) on heat resistance and germination of Penicillium roqueforti spores,
25071085,2-s2.0-85152437520,Building a Conceptual Model for the Environmental Fate of the Fungicide Benzovindiflupyr,
601503,2-s2.0-0027836556,Testing of stirling engine solar reflux heat-pipe receivers,
3417061347,2-s2.0-105033712210,Transient Synchronous Stability Analysis of Hydropower and Photovoltaic Integration System via VSC-HVDC Considering Current Limiting,
44745,2-s2.0-85066065696,Research Progress on Improving the Capture of Carbon Dioxide by Metal-Organic Frameworks,
43763934,2-s2.0-105025704969,Simulation of Hygrothermal Performance of Green Roofs: The Influence of Substrate Thickness for Different Climate Conditions,
6694,2-s2.0-85181554245,Fixed-Time Safe-by-Design Control for Uncertain Active Vehicle Suspension Systems With Nonlinear Reference Dynamics,
91908,2-s2.0-0348222023,"Characterisations and measurements for free release, an overview of the Studsvik experiences",
45713,2-s2.0-0034931857,Optical dynamic chaos in gas-discharge laser with delayed feedback,
70965,2-s2.0-85113660871,Thermodynamic Temperature Amplification by Means of Two Coupled Gas-Controlled Heat-Pipes,
1763026416,2-s2.0-77957226940,Use of olive mill waste mix as peat surrogate in substrate for strawberry soilless cultivation,
8087611,2-s2.0-105010219530,YOLO-PowerSE: An Efficient Deep Learning Model for UAV-based Power Cable Fault Detection,
6953,2-s2.0-85123107362,Iron in Porphyrias: Friend or Foe?,
51364,2-s2.0-105003116101,Cashew (Anacardium occidentale L.) nut meal could be a promising alternative protein feedstuff for lambs,
8544,2-s2.0-84989916822,"Performance, carcass quality and fatty acid profile of crossbred wagyu beef steers receiving palm and/or linseed oil",
39195948,2-s2.0-85079138765,Stakeholder perception of EU food safety governance: The case of EU fruit and vegetable imports from southern mediterranean countries,
237263,2-s2.0-84896495497,Biology of glucose transport in the mammary gland,
428093,2-s2.0-85017168697,Risk analysis of unburnt gas ignition in an exhaust system connected to a confined and mechanically ventilated enclosure fire,
743886,2-s2.0-0023279924,Candidate rotavirus vaccine (rhesus rotavirus strain) in children: An evaluation,
11150,2-s2.0-105038842804,Mitigating nitrate leaching using dicyandiamide and acidified ammonium sulfate solid digestate in Western Australian sandy soil,
643091656,2-s2.0-85208110715,Global trends on NH3-SCR research for NOx control during 1994–2023: A bibliometric analysis,
6927,2-s2.0-85091787615,"Thermoneutral zone for laying hens based on environmental conditions, enthalpy and thermal comfort indexes",
982700,2-s2.0-85043756929,Short-Term Reactive Power Planning to Minimize Cost of Energy Losses Considering PV Systems,
670377,2-s2.0-105035748415,Performance Assesment of Grid-Connected Bifacial PV Systems,
1381219,2-s2.0-55749116150,Activity motifs reveal principles of timing in transcriptional control of the yeast metabolic network,
318148874,2-s2.0-85203122850,"“Diluting branches” put to work: from synthesis to properties control of multifunctional polymers derived from triphenylamine, fluorene and thiophene",
4570105,2-s2.0-85201816788,Angstrom-Scale 2D Channels Designed For Osmotic Energy Harvesting,
33281396,2-s2.0-84907222689,Comparison of the specifications of the porcine production channels under “sign of quality” in Walloon Region,
392435563,2-s2.0-0020764978,REVIEW OF DATA ON RUBBER MOUNTINGS.,
3531721,2-s2.0-79952192343,Experimental determination of the propagation of wireless signals on board a cruise ship,
164989,2-s2.0-0029124584,Regulating pollution under asymmetric information: The case of industrial wastewater treatment,
387283407,2-s2.0-105009602134,Research on Co-simulation of Machine-liquid-control System of High Voltage Circuit Breaker,
7856671,2-s2.0-0034866157,Gas-particle partitioning of nitric acid modulated by alkaline aerosol,
4462850,2-s2.0-85088371251,Network traffic characterization in the control network of openstack based on virtual machines state changes,
2654727,2-s2.0-0031372876,Solid state lasers for 193-nm photolithography,
4551140545,2-s2.0-85166511509,A SURVEY ON USED VEHICLE PRICE ESTIMATION SYSTEMS USING ARTIFICIAL INTELLIGENCE METHODS,
3036335875,2-s2.0-85059288816,Mechanistic alternatives for peptide bond formation on the ribosome,
2770396,2-s2.0-85003918763,Sustainability development strategy of China’s high speed rail,
